Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
9/30/09,0.00,1203800.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,87.00,87.00,24231.00,87.00,87.00,4350.00,0.00,0.00
10/2/09,0.00,1211800.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,750.00,0.00,76.00,76.00,24392.00,76.00,76.00,4250.00,500.00,0.00
10/4/09,0.00,1217750.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,61.00,61.00,24511.00,61.00,61.00,3050.00,0.00,0.00
10/6/09,0.00,1222700.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1025.00,0.00,42.00,43.00,24612.00,43.00,43.00,2950.00,200.00,0.00
10/8/09,0.00,1228750.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,70.00,70.00,24733.00,70.00,70.00,3500.00,0.00,0.00
10/10/09,0.00,1236500.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,77.00,77.00,24888.00,77.00,77.00,3850.00,0.00,0.00
10/12/09,0.00,1243550.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,61.39,0.00,63.00,63.00,25030.00,63.00,63.00,8150.00,5050.00,0.00
10/14/09,0.00,1248900.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,56.00,56.00,25137.00,56.00,56.00,2800.00,0.00,0.00
10/16/09,0.00,1256400.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,33.51,0.00,66.00,66.00,25288.00,66.00,66.00,12950.00,9700.00,0.00
10/18/09,0.00,1262350.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,914.29,0.00,65.00,65.00,25408.00,65.00,65.00,3550.00,350.00,0.00
10/20/09,0.00,1272850.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,111.00,111.00,25618.00,111.00,111.00,5550.00,0.00,0.00
10/22/09,0.00,1281300.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,33.46,0.00,88.00,88.00,25790.00,88.00,88.00,17149.76,12850.00,0.00
10/24/09,0.00,1289400.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,75.00,75.00,25952.00,75.00,75.00,3750.00,0.00,0.00
10/26/09,0.00,1296300.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,65.00,65.00,26091.00,65.00,65.00,3250.00,0.00,0.00
10/28/09,0.00,1302800.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,64.00,64.00,26222.00,64.00,64.00,3200.00,0.00,0.00
10/30/09,0.00,1308350.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,196.77,0.00,62.00,62.00,26335.00,62.00,62.00,4600.00,1550.00,0.00
11/1/09,0.00,1312100.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,30.00,30.00,26410.00,30.00,30.00,1500.00,0.00,0.00
11/3/09,0.00,1316600.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,57.00,57.00,26500.00,57.00,57.00,2850.00,0.00,0.00
11/5/09,0.00,1322900.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,20.65,0.00,65.00,65.00,26627.00,65.00,65.00,18700.00,15500.00,0.00
11/7/09,0.00,1329150.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,76.00,76.00,26752.00,76.00,76.00,3800.00,0.00,0.00
11/9/09,0.00,1335900.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,65.00,65.00,26887.00,65.00,65.00,3250.00,0.00,0.00
11/11/09,0.00,1342900.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,19.17,0.00,71.00,78.00,27036.00,78.00,78.00,93450.00,18000.00,0.00
11/13/09,0.00,1349900.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,673.08,0.00,73.00,73.00,27179.00,73.00,73.00,4100.00,520.00,0.00
11/15/09,0.00,1358850.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,96.00,96.00,27358.00,96.00,96.00,4800.00,0.00,0.00
11/17/09,0.00,1368400.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,91.00,91.00,27549.00,91.00,91.00,4550.00,0.00,0.00
11/19/09,0.00,1376000.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,73.00,73.00,27701.00,73.00,73.00,3650.00,0.00,0.00
11/21/09,0.00,1383950.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,77.00,77.00,27862.00,77.00,77.00,3850.00,0.00,0.00
11/23/09,0.00,1393750.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,96.00,96.00,28058.00,96.00,96.00,4800.00,0.00,0.00
11/25/09,0.00,1403100.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,85.00,85.00,28245.00,85.00,85.00,4250.00,0.00,0.00
11/27/09,0.00,1410750.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,75.00,75.00,28398.00,75.00,75.00,3750.00,0.00,0.00
11/29/09,0.00,1417550.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,58.00,58.00,28534.00,58.00,58.00,2900.00,0.00,0.00
12/1/09,0.00,1424550.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,66.00,66.00,28674.00,66.00,66.00,3300.00,0.00,0.00
12/3/09,0.00,1433700.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,85.00,85.00,28858.00,85.00,85.00,4250.00,0.00,0.00
12/5/09,0.00,1438750.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,52.00,52.00,28959.00,52.00,52.00,2600.00,0.00,0.00
12/7/09,0.00,1448700.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,94.00,94.00,29161.00,94.00,94.00,4700.00,0.00,0.00
12/9/09,0.00,1459350.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,223.38,0.00,104.00,104.00,29386.00,104.00,104.00,6985.00,2104.00,0.00
12/11/09,0.00,1470750.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,125.00,125.00,29617.00,125.00,125.00,6250.00,0.00,0.00
12/13/09,0.00,1481000.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,104.00,104.00,29824.00,104.00,104.00,5200.00,0.00,0.00
12/15/09,0.00,1492200.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,106.42,0.00,117.00,117.00,30054.00,117.00,117.00,11250.00,5450.00,0.00
12/17/09,0.00,1506200.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,4014.96,0.00,164.00,163.00,30338.00,163.00,163.00,8300.00,201.00,0.00
12/19/09,0.00,1527400.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,22400.00,0.00,225.00,225.00,30764.00,225.00,225.00,11250.00,50.00,0.00
12/21/09,0.00,1545500.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,18700.00,0.00,188.00,188.00,31127.00,188.00,188.00,9400.00,50.00,0.00
12/23/09,0.00,1561550.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,169.00,169.00,31448.00,169.00,169.00,8450.00,0.00,0.00
12/25/09,0.00,1576600.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1570000.00,0.00,159.00,158.00,31750.00,158.00,158.00,7900.00,1.00,0.00
12/27/09,0.00,1593000.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,3380.00,0.00,170.00,170.00,32079.00,170.00,170.00,8700.00,250.00,0.00
12/29/09,0.00,1608100.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,164.00,164.00,32381.00,164.00,164.00,8200.00,0.00,0.00
12/31/09,0.00,1623400.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.18,0.00,0.00,0.00,0.00,150.00,150.00,32687.00,150.00,150.00,7500.00,0.00,0.00
1/2/10,0.00,1635850.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.18,0.00,0.00,6500.00,0.00,132.00,132.00,32938.00,132.00,132.00,6600.00,100.00,0.00
1/4/10,0.00,1653500.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.18,0.00,0.00,45.72,0.00,193.00,192.00,33293.00,192.00,192.00,30304.35,20778.00,0.00
1/6/10,0.00,1671800.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.18,0.00,0.00,0.00,0.00,158.00,158.00,33659.00,158.00,158.00,7900.00,0.00,0.00
1/8/10,0.00,1687250.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.18,0.00,0.00,0.00,0.00,150.00,150.00,33968.00,150.00,150.00,7500.00,0.00,0.00
1/10/10,0.00,1704200.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.18,0.00,0.00,0.00,0.00,191.00,191.00,34307.00,191.00,191.00,9550.00,0.00,0.00
1/12/10,0.00,1720200.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.31,0.00,0.26,77.22,0.00,169.00,168.00,34629.00,168.00,168.00,19099.88,10749.00,0.00
1/14/10,0.00,1736000.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.31,0.00,0.00,790000.00,0.00,160.00,159.00,34948.00,159.00,159.00,7905.00,1.00,0.00
1/16/10,0.00,1749500.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.31,0.00,0.00,3337.65,0.00,135.00,135.00,35220.00,135.00,135.00,6900.74,201.00,0.00
1/18/10,0.00,1762150.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.31,0.00,0.00,0.00,0.00,130.00,130.00,35474.00,130.00,130.00,6500.00,0.00,0.00
1/20/10,0.00,1775100.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.31,0.00,0.00,0.00,0.00,140.00,140.00,35734.00,140.00,140.00,7000.00,0.00,0.00
1/22/10,0.00,1791500.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.31,0.00,0.00,3750.00,0.00,151.00,152.00,36073.00,152.00,152.00,7700.00,200.00,0.00
1/24/10,0.00,1806300.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.31,0.00,0.00,13425.93,0.00,148.00,148.00,36373.00,148.00,148.00,7351.00,54.00,0.00
1/26/10,0.00,1826550.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.34,0.00,0.00,1393.10,0.00,208.00,208.00,36788.00,208.00,208.00,10973.00,725.00,0.00
1/28/10,0.00,1844050.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.34,0.00,0.00,467.57,0.00,174.00,176.00,37142.00,176.00,176.00,10500.00,1850.00,0.00
1/30/10,0.00,1862700.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.34,0.00,0.00,1125.00,0.00,181.00,183.00,37520.00,183.00,183.00,9800.00,800.00,0.00
2/1/10,0.00,1881950.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.34,0.00,0.00,331.48,0.00,188.00,189.00,37919.00,189.00,189.00,12300.00,2700.00,0.00
2/3/10,0.00,1901200.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.34,0.00,0.00,900.00,0.00,244.00,246.00,38307.00,246.00,246.00,13500.00,1350.00,0.00
2/5/10,0.00,1925000.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.82,0.00,0.00,88.98,0.00,250.00,250.00,38792.00,250.00,250.00,26099.00,13768.00,0.00
2/7/10,0.00,1944900.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.82,0.00,0.00,1290.52,0.00,212.00,210.00,39206.00,210.00,210.00,11249.00,802.00,0.00
2/9/10,0.00,1965900.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.82,0.00,0.00,5225.00,0.00,211.00,211.00,39638.00,211.00,211.00,10650.00,200.00,0.00
2/11/10,0.00,1982750.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.82,0.00,0.00,1112.50,0.00,180.00,181.00,39985.00,181.00,181.00,9700.00,800.00,0.00
2/13/10,0.00,2003300.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.82,0.00,0.00,509.32,0.00,226.00,227.00,40405.00,227.00,227.00,13399.00,2199.00,0.00
2/15/10,0.00,2022850.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.53,0.00,0.00,301.76,0.00,194.00,194.00,40814.00,194.00,194.00,12450.00,3065.00,0.00
2/17/10,0.00,2043200.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.53,0.00,0.00,31.78,0.00,241.00,244.00,41240.00,244.00,244.00,65173.13,36500.00,0.00
2/19/10,0.00,2063600.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.53,0.00,0.00,1278.52,0.00,185.00,183.00,41658.00,183.00,183.00,9749.98,700.00,0.00
2/21/10,0.00,2085400.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.53,0.00,0.00,689.18,0.00,218.00,218.00,42100.00,218.00,218.00,12266.83,1553.00,0.00
2/23/10,0.00,2110700.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.53,0.00,0.00,25100.00,0.00,252.00,252.00,42613.00,252.00,252.00,12600.00,50.00,0.00
2/25/10,0.00,2127600.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.78,0.00,0.00,1057.14,0.00,150.00,150.00,42959.00,150.00,150.00,8100.00,700.00,0.00
2/27/10,0.00,2144750.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.78,0.00,0.00,1922.22,0.00,176.00,176.00,43311.00,176.00,176.00,9101.00,450.00,0.00
3/1/10,0.00,2162150.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.78,0.00,0.00,930.00,0.00,187.00,187.00,43663.00,187.00,187.00,10300.00,1000.00,0.00
3/3/10,0.00,2179350.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.78,0.00,0.00,2960.00,0.00,150.00,151.00,44018.00,151.00,151.00,7650.00,250.00,0.00
3/5/10,0.00,2197200.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.78,0.00,0.00,45.69,0.00,178.00,178.00,44383.00,178.00,178.00,27900.00,19150.00,0.00
3/7/10,0.00,2215000.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.78,0.00,0.00,114.50,0.00,177.00,178.00,44749.00,178.00,178.00,16250.00,7555.00,0.00
3/9/10,0.00,2229200.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.53,0.00,0.00,185.00,0.00,149.00,149.00,45039.00,149.00,149.00,11400.00,4000.00,0.00
3/11/10,0.00,2243950.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.53,0.00,0.00,167.78,0.00,155.00,154.00,45345.00,154.00,154.00,11749.99,4351.00,0.00
3/13/10,0.00,2257750.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.53,0.00,0.00,415.79,0.00,160.00,160.00,45624.00,160.00,160.00,9800.00,1900.00,0.00
3/15/10,0.00,2270200.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.53,0.00,0.00,88571.43,0.00,131.00,128.00,45879.00,128.00,128.00,6302.00,7.00,0.00
3/17/10,0.00,2283150.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.53,0.00,0.00,285.91,0.00,127.00,127.00,46144.00,127.00,127.00,8301.00,2151.00,0.00
3/19/10,0.00,2297600.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.53,0.00,0.00,75.40,0.00,140.00,144.00,46449.00,144.00,144.00,15470.00,8820.00,0.00
3/21/10,0.00,2316300.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.53,0.00,0.00,577.54,0.00,191.00,191.00,46843.00,191.00,191.00,11552.00,1567.00,0.00
3/23/10,0.00,2335400.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.57,0.00,0.00,276.77,0.00,212.00,215.00,47244.00,215.00,215.00,13960.59,3703.00,0.00
3/25/10,0.00,2353400.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.57,0.00,0.00,37.96,0.00,196.00,197.00,47628.00,197.00,197.00,33800.00,24500.00,0.00
3/27/10,0.00,2371850.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.57,0.00,0.00,205.94,0.00,183.00,182.00,48023.00,182.00,182.00,12950.00,4225.00,0.00
3/29/10,0.00,2391150.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.57,0.00,0.00,263.01,0.00,199.00,205.00,48426.00,205.00,205.00,13250.00,3650.00,0.00
3/31/10,0.00,2412050.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.57,0.00,0.00,985.71,0.00,209.00,213.00,48856.00,213.00,213.00,11400.00,1050.00,0.00
4/2/10,0.00,2428900.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6.09,0.00,0.00,528.57,0.00,152.00,155.00,49209.00,155.00,155.00,8800.00,1400.00,0.00
4/4/10,0.00,2445500.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6.09,0.00,0.26,394.01,0.00,172.00,175.00,49555.00,175.00,175.00,10500.00,2107.00,0.00
4/6/10,0.00,2461050.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6.09,0.00,0.00,70.36,0.00,175.00,175.00,49909.00,175.00,175.00,19633.45,10305.00,0.00
4/8/10,0.00,2480450.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6.09,0.00,0.00,301.11,0.00,209.00,208.00,50324.00,208.00,208.00,13238.74,3238.00,0.00
4/10/10,0.00,2501300.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,6.09,0.00,0.00,52.54,0.00,302.00,294.00,50807.00,294.00,294.00,53193.00,22838.00,0.00
4/12/10,0.00,2524100.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7.82,0.00,0.00,45.94,0.00,259.00,270.00,51348.00,270.00,270.00,43764.61,23619.00,0.00
4/14/10,0.00,2542350.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,7.82,0.00,0.00,194.21,0.00,233.00,230.00,51768.00,230.00,230.00,15257.29,5149.00,0.00
4/16/10,0.00,2562750.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7.82,0.00,0.00,131.32,0.00,231.00,234.00,52289.00,234.00,234.00,27931.63,7691.00,0.00
4/18/10,0.00,2586500.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7.82,0.00,0.00,150.06,0.00,1346.00,1337.00,53868.00,1337.00,308.00,25304.60,8830.00,0.00
4/20/10,0.00,2607600.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7.82,0.00,0.00,32.11,0.00,234.00,242.00,56406.00,242.00,242.00,42263.80,31926.00,0.00
4/22/10,0.00,2627500.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11.46,0.00,0.00,40.01,0.00,207.00,210.00,56867.00,210.00,210.00,31902.85,22122.00,0.00
4/24/10,0.00,2642350.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11.46,0.00,0.00,261.00,0.00,184.00,191.00,57256.00,191.00,191.00,19781.10,2816.00,0.00
4/26/10,0.00,2659300.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11.46,0.00,0.00,99.53,0.00,211.00,220.00,57686.00,220.00,220.00,17815.50,8540.00,0.00
4/28/10,0.00,2676550.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11.46,0.00,0.00,129.26,0.00,212.00,219.00,58130.00,219.00,219.00,16271.87,6769.00,0.00
4/30/10,0.00,2692150.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11.46,0.00,0.00,23.01,0.00,179.00,181.00,58508.00,181.00,181.00,40960.32,33252.00,0.00
5/2/10,0.00,2708800.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11.46,0.00,0.00,381.34,0.00,190.00,197.00,58892.00,197.00,197.00,12403.00,2229.00,0.00
5/4/10,0.00,2723300.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12.85,0.00,0.00,109.06,0.00,148.00,151.00,59229.00,151.00,151.00,12603.99,5960.00,0.00
5/6/10,0.00,2738150.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12.85,0.00,0.00,79.47,0.00,166.00,173.00,59593.00,173.00,173.00,17099.97,9500.00,0.00
5/8/10,0.00,2752100.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12.85,0.00,0.00,230.46,0.00,163.00,170.00,59929.00,170.00,170.00,10660.00,3211.00,0.00
5/10/10,0.00,2766050.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12.85,0.00,0.00,115.11,0.00,154.00,161.00,60283.00,161.00,161.00,12842.67,5951.00,0.00
5/12/10,0.00,2777850.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12.85,0.00,0.00,64.02,0.00,133.00,147.00,60568.00,147.00,147.00,15700.00,9450.00,0.00
5/14/10,0.00,2790350.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12.85,0.00,0.00,49.86,0.00,146.00,148.00,60880.00,148.00,148.00,23275.33,12033.00,0.00
5/16/10,0.00,2800450.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12.85,0.00,0.00,178.53,0.00,110.00,118.00,61136.00,118.00,118.00,7488.64,2689.00,0.00
5/18/10,0.00,2816050.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12.85,0.00,0.00,105.32,0.00,204.00,217.00,61526.00,217.00,217.00,16526.00,7976.00,0.00
5/20/10,0.00,2833300.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11.85,0.00,0.00,235.34,0.00,213.00,221.00,61959.00,221.00,221.00,13394.97,3888.00,0.00
5/22/10,0.00,2852150.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11.85,0.00,0.00,20.77,0.00,217.00,227.00,62416.00,227.00,227.00,56336.75,46229.00,0.00
5/24/10,0.00,2872400.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11.85,0.00,0.00,121.47,0.00,250.00,262.00,62978.00,262.00,262.00,17456.00,7821.00,0.00
5/26/10,0.00,2893750.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11.85,0.00,0.00,80.59,0.00,255.00,259.00,63504.00,259.00,259.00,24062.00,13154.00,0.00
5/28/10,0.00,2914450.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11.85,0.00,0.00,83.63,0.00,258.00,265.00,64047.00,265.00,265.00,42555.58,13093.00,0.00
5/30/10,0.00,2931850.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16.62,0.00,0.00,59.96,0.00,197.00,200.00,64509.00,200.00,200.00,30539.71,12593.00,0.00
6/1/10,0.00,2946100.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16.62,0.00,0.00,88.76,0.00,165.00,178.00,64894.00,178.00,178.00,14142.01,7492.00,0.00
6/3/10,0.00,2960600.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16.62,0.00,0.00,95.14,0.00,218.00,219.00,65295.00,219.00,219.00,16514.24,8251.00,0.00
6/5/10,0.00,2974200.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16.62,0.00,0.00,156.18,0.00,177.00,188.00,65683.00,188.00,188.00,11400.00,4450.00,0.00
6/7/10,0.00,2989550.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16.62,0.00,0.00,37.86,0.00,201.00,211.00,66095.00,211.00,211.00,28453.31,20603.00,0.00
6/9/10,0.00,3005550.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16.62,0.00,0.00,46.94,0.00,205.00,199.00,66516.00,199.00,199.00,54760.96,17257.00,0.00
6/11/10,0.00,3022300.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16.62,0.00,0.00,112.18,0.00,252.00,248.00,66988.00,248.00,248.00,28105.00,7488.00,0.00
6/13/10,0.00,3037200.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17.38,0.00,0.00,124.96,0.00,216.00,221.00,67435.00,221.00,221.00,15143.46,6442.00,0.00
6/15/10,0.00,3054600.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17.38,0.00,0.00,52.43,0.00,298.00,288.00,67969.00,288.00,288.00,55578.00,18693.00,0.00
6/17/10,0.00,3069100.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17.38,0.00,0.00,26.27,0.00,210.00,208.00,68373.00,208.00,208.00,43867.51,27213.00,0.00
6/19/10,0.00,3084400.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17.38,0.00,0.00,17.22,0.00,214.00,218.00,68775.00,218.00,218.00,63472.79,45869.00,0.00
6/21/10,0.00,3101150.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17.38,0.00,0.00,134.26,0.00,254.00,242.00,69233.00,242.00,242.00,45623.09,6033.00,0.00
