Date,Open,High,Low,Close,Volume,Market Cap
12/5/16,0.235707,0.238281,0.227388,0.23124,33659.00,23570700.00
12/4/16,0.247453,0.248232,0.234507,0.237717,51360.00,24745300.00
12/3/16,0.246223,0.254039,0.233871,0.239607,43557.00,24622300.00
12/2/16,0.246144,0.257214,0.235119,0.24616,53633.00,24614400.00
12/1/16,0.252796,0.264845,0.240949,0.245879,38650.00,25279600.00
11/30/16,0.259694,0.266238,0.23751,0.252707,69225.00,25969400.00
11/29/16,0.309466,0.311222,0.26237,0.26237,129518.00,30946600.00
11/28/16,0.257468,0.309542,0.232103,0.309469,94741.00,25746800.00
11/27/16,0.217183,0.269637,0.20208,0.257451,72829.00,21718300.00
11/26/16,0.233087,0.236042,0.20151,0.217379,102524.00,23308700.00
11/25/16,0.261308,0.261411,0.231912,0.233079,52721.00,26130800.00
11/24/16,0.272892,0.278052,0.222907,0.259016,140550.00,27289200.00
11/23/16,0.278871,0.282579,0.267595,0.272901,38300.00,27887100.00
11/22/16,0.288726,0.293075,0.26369,0.278878,75607.00,28872600.00
11/21/16,0.277276,0.296858,0.26984,0.288821,77955.00,27727600.00
11/20/16,0.307578,0.308293,0.266894,0.277263,100018.00,30757800.00
11/19/16,0.297404,0.325296,0.274938,0.294224,164366.00,29740400.00
11/18/16,0.324682,0.342768,0.251798,0.297482,308090.00,32468200.00
11/17/16,0.332274,0.350919,0.319432,0.325359,164967.00,33227400.00
11/16/16,0.357755,0.370819,0.323317,0.332264,200041.00,35775500.00
11/15/16,0.380376,0.381406,0.326087,0.357763,236251.00,38037600.00
11/14/16,0.390318,0.403339,0.367982,0.380149,168500.00,39031800.00
11/13/16,0.400946,0.402169,0.371146,0.39035,125585.00,40094600.00
11/12/16,0.376225,0.401718,0.37464,0.400963,167249.00,37622500.00
11/11/16,0.375612,0.385704,0.365823,0.379701,87279.00,37561200.00
11/10/16,0.369028,0.379294,0.353889,0.375629,136051.00,36902800.00
11/9/16,0.349111,0.378728,0.344728,0.368976,208008.00,34911100.00
11/8/16,0.351722,0.362888,0.346265,0.349219,78647.00,35172200.00
11/7/16,0.368332,0.368332,0.350295,0.351602,102888.00,36833200.00
11/6/16,0.349855,0.368381,0.345516,0.368279,112262.00,34985500.00
11/5/16,0.340519,0.351866,0.335293,0.349872,65271.00,34051900.00
11/4/16,0.346339,0.35131,0.333187,0.340576,90495.00,34633900.00
11/3/16,0.352932,0.355104,0.322087,0.345537,212870.00,35293200.00
11/2/16,0.34587,0.352219,0.333165,0.352219,58897.00,34587000.00
11/1/16,0.327994,0.369402,0.324686,0.345782,129183.00,32799400.00
10/31/16,0.351085,0.357265,0.310256,0.328016,234987.00,35108500.00
10/30/16,0.346716,0.361177,0.336175,0.353743,249473.00,34671600.00
10/29/16,0.337976,0.36512,0.335099,0.346814,255905.00,33797600.00
10/28/16,0.329377,0.353782,0.322169,0.337918,206322.00,32937700.00
10/27/16,0.333538,0.349385,0.304217,0.329201,409265.00,33353800.00
10/26/16,0.35485,0.372511,0.32581,0.333643,515087.00,35485000.00
10/25/16,0.338272,0.359556,0.318386,0.355961,307680.00,33827200.00
10/24/16,0.313694,0.343383,0.289241,0.338372,517981.00,31369400.00
10/23/16,0.275368,0.313654,0.258753,0.31363,324055.00,27536800.00
10/22/16,0.243773,0.29442,0.237765,0.288693,211276.00,24377300.00
10/21/16,0.24055,0.249106,0.238835,0.243799,39153.00,24055000.00
10/20/16,0.249149,0.254709,0.23986,0.240599,75405.00,24914900.00
10/19/16,0.245588,0.275046,0.244553,0.249335,326732.00,24558800.00
10/18/16,0.244298,0.251239,0.238786,0.245576,146243.00,24429800.00
10/17/16,0.2353,0.249218,0.224345,0.244299,177063.00,23530000.00
10/16/16,0.223463,0.252834,0.223463,0.235213,236807.00,22346300.00
10/15/16,0.209689,0.235211,0.207747,0.223403,136396.00,20968900.00
10/14/16,0.205808,0.209679,0.203767,0.209668,76178.00,20580800.00
10/13/16,0.212851,0.212862,0.205273,0.205778,41826.00,21285100.00
10/12/16,0.209567,0.214617,0.206585,0.212963,30333.00,20956700.00
10/11/16,0.20994,0.214636,0.205079,0.209706,85220.00,20994000.00
10/10/16,0.212307,0.21329,0.206992,0.209878,27118.00,21230700.00
