Date,bitcoin_Open,bitcoin_High,bitcoin_Low,bitcoin_Close,bitcoin_Volume,bitcoin_Market Cap,iota_Open,iota_High,iota_Low,iota_Close,iota_Volume,iota_Market Cap,bitcoin_cash_Open,bitcoin_cash_High,bitcoin_cash_Low,bitcoin_cash_Close,bitcoin_cash_Volume,bitcoin_cash_Market Cap,bitconnect_Open,bitconnect_High,bitconnect_Low,bitconnect_Close,bitconnect_Volume,bitconnect_Market Cap,waves_Open,waves_High,waves_Low,waves_Close,waves_Volume,waves_Market Cap,stratis_Open,stratis_High,stratis_Low,stratis_Close,stratis_Volume,stratis_Market Cap,ripple_Open,ripple_High,ripple_Low,ripple_Close,ripple_Volume,ripple_Market Cap,qtum_Open,qtum_High,qtum_Low,qtum_Close,qtum_Volume,qtum_Market Cap,ethereum_classic_Open,ethereum_classic_High,ethereum_classic_Low,ethereum_classic_Close,ethereum_classic_Volume,ethereum_classic_Market Cap,omisego_Open,omisego_High,omisego_Low,omisego_Close,omisego_Volume,omisego_Market Cap,numeraire_Open,numeraire_High,numeraire_Low,numeraire_Close,numeraire_Volume,numeraire_Market Cap,nem_Open,nem_High,nem_Low,nem_Close,nem_Volume,nem_Market Cap,litecoin_Open,litecoin_High,litecoin_Low,litecoin_Close,litecoin_Volume,litecoin_Market Cap,ethereum_Open,ethereum_High,ethereum_Low,ethereum_Close,ethereum_Volume,ethereum_Market Cap,dash_Open,dash_High,dash_Low,dash_Close,dash_Volume,dash_Market Cap,monero_Open,monero_High,monero_Low,monero_Close,monero_Volume,monero_Market Cap
8/26/17,4372.06,4379.28,4269.52,4352.4,1511610000.00,72249100000.00,0.915926,0.970068,0.877886,0.962213,16623100.00,2545840000.00,641.88,646.93,622.36,625.32,193414000.00,10616100000.00,100.14,136.51,93.25,116.13,995116.00,652789000.00,5.28,5.74,5.11,5.32,9123230.00,528242000.00,6.04,6.4,5.89,6.3,13291900.00,594785000.00,0.218256,0.229086,0.210324,0.212577,184121000.00,8368790000.00,13.26,15.89,12.97,15.41,88172500.00,782374000.00,15.28,15.32,15.11,15.29,41284600.00,1450080000.00,8.26,8.33,7.85,8.28,25661900.00,812289000.00,35.31,37.01,33.54,34.93,363769.00,44220200.00,0.26962,0.276365,0.260447,0.268393,7902690.00,2426580000.00,51.17,52.26,50.45,51.75,126024000.00,2692560000.00,331.99,334.99,327.92,333.88,514181000.00,31288300000.00,315.28,409.77,315.28,399.85,267415000.00,2369010000.00,107.46,148.36,105.28,138.05,301843000.00,1606920000.00
8/25/17,4332.82,4455.7,4307.35,4371.6,1727970000.00,71595100000.00,0.894733,0.934651,0.837866,0.919635,18226300.00,2486940000.00,627.06,665.41,624.3,641.05,348632000.00,10365600000.00,123.4,149.89,38.98,100.87,3353200.00,803652000.00,5.02,5.46,4.94,5.27,9306450.00,502380000.00,6.03,6.16,5.79,6.06,13223700.00,593706000.00,0.2172,0.232184,0.203022,0.217828,504484000.00,8328300000.00,13.75,13.85,12.85,13.32,26327100.00,811035000.00,15.13,15.42,15.09,15.28,49610500.00,1434760000.00,8.38,8.46,8.04,8.27,24205300.00,823620000.00,35.51,37.67,32.94,35.24,845188.00,44468400.00,0.262673,0.28578,0.256545,0.270482,8676560.00,2364060000.00,50.17,52.13,49.84,51.18,157619000.00,2639490000.00,326.11,336.4,325.8,331.92,760329000.00,30727900000.00,317.91,320.65,306.68,315.89,53632700.00,2388160000.00,86.47,108.36,85.34,108.26,95835700.00,1293030000.00
8/24/17,4137.6,4376.39,4130.26,4334.68,2037750000.00,68363900000.00,0.854043,0.895101,0.81388,0.895101,17132900.00,2373840000.00,670.03,697.32,617.31,628.11,407177000.00,11071100000.00,128.05,131.49,119.89,127.08,8552010.00,832860000.00,4.63,5.02,4.55,5.02,3537820.00,463403000.00,5.93,6.41,5.9,6,14075900.00,583904000.00,0.252371,0.288783,0.212543,0.218958,1342360000.00,9676890000.00,11.87,14.13,11.64,13.78,72955500.00,700167000.00,15.36,15.99,15.1,15.14,105296000.00,1456290000.00,8.2,8.39,7.97,8.37,31284200.00,806267000.00,35.6,37.29,34.84,35.39,466415.00,44577800.00,0.250082,0.270494,0.248789,0.265512,10249000.00,2250740000.00,52.82,53.28,50.19,50.19,391342000.00,2778190000.00,317.45,327.96,317.08,325.61,697665000.00,29904600000.00,292.96,315.37,291.19,315.37,58804500.00,2200130000.00,90.35,93.77,79.35,86.29,70187100.00,1351030000.00
8/23/17,4089.01,4255.78,4078.41,4151.52,2369820000.00,67553000000.00,0.842517,0.940389,0.834667,0.850371,27418300.00,2341800000.00,690.96,715.67,651.32,669.4,501983000.00,11416800000.00,120.2,130.43,119.72,127.97,9692110.00,781010000.00,4.49,4.82,4.44,4.6,2989630.00,449053000.00,5.67,6.93,5.55,5.88,35363700.00,558913000.00,0.240987,0.297662,0.219992,0.246827,1770400000.00,9240380000.00,11.05,12.47,11.04,11.9,36722000.00,651839000.00,14.47,17.03,14.33,15.29,325317000.00,1372030000.00,7.61,8.66,7.58,8.24,64455600.00,748515000.00,35.53,38.34,34.85,36.49,443443.00,44506600.00,0.25398,0.258227,0.239639,0.249603,8303140.00,2285820000.00,46.71,54.78,46.48,53.25,447188000.00,2456090000.00,315.27,324.21,314.54,317.52,811990000.00,29691900000.00,290.46,299.14,287.73,292.57,47798300.00,2180790000.00,91.01,99.71,85.51,90.33,84961900.00,1360920000.00
8/22/17,3998.35,4128.76,3674.58,4100.52,3764240000.00,66051000000.00,0.901778,0.901778,0.786259,0.843775,26333800.00,2506520000.00,596.19,734.88,570.27,690.88,1393260000.00,9844620000.00,116.16,121.95,106.55,120.44,6273350.00,754043000.00,4.38,4.74,3.81,4.46,3358640.00,437971000.00,5.42,5.68,4.79,5.68,11947300.00,533582000.00,0.194971,0.254659,0.171483,0.239286,1450040000.00,7475950000.00,11.2,11.41,10.17,11.06,25086300.00,660585000.00,14.57,14.97,13.75,14.39,97160200.00,1380860000.00,7.67,7.76,6.96,7.62,41423400.00,753880000.00,34.75,37.23,31.91,35.61,561611.00,43526300.00,0.254965,0.262755,0.239185,0.254089,10350500.00,2294690000.00,47.9,47.9,45.48,46.73,163104000.00,2517440000.00,321.06,327.36,297.91,314.79,1336400000.00,30229900000.00,280.29,299.98,260.53,291.5,74971200.00,2103900000.00,77.99,95.51,72.53,91.16,150286000.00,1166240000.00
8/21/17,4090.48,4109.14,3988.6,4001.74,2800890000.00,67567100000.00,0.907423,0.939166,0.843577,0.906269,32558600.00,2522210000.00,723.7,756.59,573.47,599.63,1123400000.00,11943100000.00,116.32,118.05,112.68,115.91,7667050.00,754278000.00,4.85,4.88,4.33,4.39,4064960.00,485218000.00,5.72,5.78,5.27,5.47,14688000.00,563415000.00,0.15841,0.205684,0.154856,0.191918,447089000.00,6074040000.00,11.8,11.87,10.82,11.23,29380800.00,696434000.00,13.89,15.04,13.86,14.56,114021000.00,1316110000.00,8.45,8.6,7.34,7.67,71569400.00,830536000.00,42.41,48.73,33.48,34.58,2145180.00,53121100.00,0.271799,0.293674,0.239623,0.252456,13775000.00,2446190000.00,46.19,48.75,45.62,47.94,207172000.00,2427130000.00,300.48,347.05,297.23,321.59,2448970000.00,28285500000.00,293.77,300.52,275.94,279.58,58023900.00,2204480000.00,54.67,95.08,52.87,77.82,238775000.00,817490000.00
8/20/17,4189.31,4196.29,4069.88,4087.66,2109770000.00,69192700000.00,0.971222,1.02,0.939619,0.942205,29447600.00,2699540000.00,772.42,858.96,683.94,712.87,1494020000.00,12742600000.00,119.53,119.61,114.63,116.77,4730720.00,774327000.00,4.43,4.92,4.29,4.86,4519570.00,442870000.00,5.66,5.96,5.43,5.73,13936500.00,557626000.00,0.154569,0.161205,0.153432,0.158735,68542800.00,5926770000.00,11.54,12.35,10.82,11.79,40638800.00,680885000.00,13.68,14.11,13.6,13.89,40155000.00,1295520000.00,7.76,8.84,7.17,8.44,74687700.00,762542000.00,34.73,43.36,32.52,42.53,1894140.00,43499200.00,0.254106,0.308286,0.253636,0.271441,13189900.00,2286960000.00,45.38,47.55,44.75,46.23,138850000.00,2383680000.00,296.64,301.43,291.58,301.43,571947000.00,27918100000.00,288.2,327.25,287.82,294.2,107973000.00,2162080000.00,55.79,56.05,51.8,54.71,15702600.00,834239000.00
8/19/17,4137.75,4243.26,3970.55,4193.7,2975820000.00,68333100000.00,0.87158,0.985748,0.778133,0.978521,39975500.00,2422580000.00,697.04,1091.97,625.16,754.56,3196230000.00,11498100000.00,121.01,132.04,111.47,120.04,6751140.00,783024000.00,4.3,4.45,4.1,4.43,3801000.00,429611000.00,5.61,5.67,4.87,5.66,17616500.00,552835000.00,0.159553,0.162348,0.152305,0.155057,87062100.00,6117890000.00,11.62,12.36,9.69,11.64,54327300.00,685316000.00,13.86,14.07,13.46,13.7,48175900.00,1311790000.00,7.31,7.93,6.42,7.8,70997400.00,718510000.00,35.56,37.01,31.6,34.84,582704.00,44542600.00,0.242342,0.26866,0.22781,0.256137,9197000.00,2181080000.00,47.05,47.08,43.78,45.48,155404000.00,2471190000.00,296.18,301.67,286.18,297.47,860202000.00,27867900000.00,224.67,329.98,224.67,288.7,220487000.00,1685040000.00,46.97,58.03,46.97,55.96,27038800.00,702398000.00
8/18/17,4324.34,4370.13,4015.4,4160.62,2941710000.00,71406500000.00,1.01,1.03,0.7744,0.870147,58053400.00,2819080000.00,458.67,764.07,458.67,690.24,3087490000.00,7565590000.00,117.65,124.19,115.06,121.08,7858910.00,760435000.00,4.57,4.73,4.1,4.3,2588840.00,456631000.00,6.12,6.19,5.36,5.62,15643400.00,602570000.00,0.157117,0.168716,0.154162,0.158883,146539000.00,6024470000.00,13.09,13.09,11,11.63,43226400.00,772302000.00,13.89,14.42,13.74,13.81,70150100.00,1314260000.00,8.4,8.45,6.32,7.34,104224000.00,825591000.00,34.17,39.43,31.88,35.03,1612640.00,42797100.00,0.24402,0.258577,0.233091,0.243244,7653200.00,2196180000.00,43.9,47.86,43.59,47.28,293350000.00,2304770000.00,301.7,307.96,292.5,295.59,936160000.00,28380200000.00,233.84,240.41,219.42,224.28,50324200.00,1753350000.00,47.37,48.93,46.22,46.69,14517200.00,708081000.00
8/17/17,4384.44,4484.7,4243.71,4331.69,2553360000.00,72389100000.00,1.04,1.1,0.998241,1.02,58209300.00,2904020000.00,301.02,460.53,293.1,460.53,744605000.00,4964980000.00,119.23,122.91,115.32,117.9,9416780.00,769810000.00,4.81,4.95,4.46,4.58,2609230.00,481390000.00,6.1,6.52,5.83,6.15,18775000.00,600694000.00,0.160787,0.161001,0.155909,0.157498,56084300.00,6165190000.00,14.36,14.37,12.82,13.06,50489100.00,847017000.00,14.23,14.34,13.85,13.93,50306000.00,1346400000.00,8.89,9.47,8.29,8.4,131488000.00,873548000.00,33.79,36.14,31.85,33.92,739864.00,42325000.00,0.256625,0.261976,0.240417,0.244955,6487950.00,2309620000.00,44.18,44.83,43.78,43.91,104020000.00,2318000000.00,302.81,311.03,300.25,301.46,909494000.00,28477500000.00,231.58,260.6,229.08,233.62,98375500.00,1736000000.00,48.82,49.46,47.05,47.45,11176000.00,729528000.00
8/16/17,4200.34,4381.23,3994.42,4376.63,2272040000.00,69342700000.00,0.914727,1.05,0.878567,1.05,52081500.00,2542510000.00,297.97,307.62,290.21,300.21,106436000.00,4914350000.00,112.38,119.41,107.07,119.36,8065040.00,724865000.00,4.8,4.96,4.58,4.83,2607640.00,479668000.00,6.13,6.62,5.97,6.05,19390300.00,603644000.00,0.161238,0.161726,0.153087,0.160431,107920000.00,6182490000.00,14.67,15.42,14.15,14.35,59126000.00,865463000.00,13.69,14.66,13.52,14.19,77467600.00,1294140000.00,6.67,9.02,6.67,8.87,204580000.00,655537000.00,31.27,37.92,30.37,33.62,864797.00,39176900.00,0.249098,0.27148,0.24608,0.258012,10039900.00,2241880000.00,43.37,45.06,42.57,44.15,120765000.00,2275660000.00,289.82,303.41,285.38,302.27,967643000.00,27249700000.00,203.85,233.53,198.92,232.02,63100100.00,1527710000.00,48.77,49.09,47.03,48.78,12423400.00,728672000.00
8/15/17,4326.99,4455.97,3906.18,4181.93,3258050000.00,71425500000.00,0.97732,0.995791,0.767236,0.917949,84698300.00,2716490000.00,298.19,306.52,292.88,297.86,133924000.00,4917480000.00,113.03,116.79,104.35,112.26,8375150.00,728298000.00,4.73,5.16,4.31,4.79,5107560.00,473033000.00,6.06,7.05,5.64,6.09,29168700.00,596646000.00,0.16979,0.16979,0.158244,0.161221,100614000.00,6510400000.00,15.01,15.3,13.83,14.68,62353100.00,885415000.00,14.07,14.09,13.53,13.69,49456900.00,1330550000.00,6.94,7.05,6.16,6.69,67045700.00,682506000.00,34.85,36.1,30.67,31.23,763238.00,43659400.00,0.256281,0.256357,0.224459,0.247928,12637400.00,2306530000.00,45.81,45.84,42.29,43.31,206081000.00,2403520000.00,299.95,300.41,279.33,289.82,1051800000.00,28195800000.00,199.8,206.13,192.73,203.52,37532600.00,1496920000.00,49.97,50.16,45.72,48.74,13651100.00,746257000.00
8/14/17,4066.1,4325.13,3989.16,4325.13,2463090000.00,67112300000.00,0.811738,0.976404,0.793682,0.976404,54630900.00,2256250000.00,296.1,327.39,293.5,297.68,174968000.00,4882720000.00,103.3,112.83,98.87,112.73,7806160.00,664460000.00,4.83,5.04,4.54,4.72,5089710.00,483469000.00,6.53,6.81,5.47,6.05,25360200.00,643558000.00,0.168376,0.180054,0.165289,0.169991,84388300.00,6457680000.00,15.1,17.16,14.36,15.06,103750000.00,890836000.00,14.29,14.54,14.05,14.08,38585500.00,1350180000.00,6.88,7.38,6.25,7.02,85191300.00,676804000.00,36.8,38.09,32.76,34.65,763860.00,46104500.00,0.256873,0.271702,0.230571,0.256048,12505500.00,2311850000.00,45.83,46.51,45.43,45.8,114402000.00,2403870000.00,298.03,306.81,296.41,300.1,864391000.00,28008700000.00,198.32,202.89,195.35,199.44,29888400.00,1485500000.00,47.69,49.75,46.63,49.75,14023000.00,711941000.00
8/13/17,3880.04,4208.39,3857.8,4073.26,3159090000.00,64034100000.00,0.722169,0.82953,0.715382,0.807713,41198400.00,2007290000.00,316.29,317.47,298.05,298.05,120722000.00,5215330000.00,104.71,113.37,100.17,103.23,5104100.00,672851000.00,5.05,5.28,4.63,4.79,5823330.00,504705000.00,6.73,7.38,6.21,6.52,24769900.00,662468000.00,0.173545,0.174147,0.162625,0.168092,110199000.00,6655930000.00,13.92,15.84,12.79,15.17,75650500.00,821280000.00,14.78,14.8,14.09,14.3,58116600.00,1396350000.00,6.18,7.53,5.36,6.94,128909000.00,607772000.00,43.83,46.78,33.13,36.78,1431600.00,54913000.00,0.277406,0.280045,0.252924,0.257339,8310080.00,2496650000.00,46.57,48.07,44.33,45.81,242565000.00,2441760000.00,310.37,310.82,289.31,298.06,1369370000.00,29161100000.00,205.59,207.19,192.14,198.17,36281800.00,1539490000.00,49.38,50.15,45.46,47.76,19587800.00,737066000.00
8/12/17,3650.63,3949.92,3613.7,3884.71,2219590000.00,60242100000.00,0.655191,0.72796,0.625521,0.721535,20358000.00,1821120000.00,327.82,341.85,313.7,317.09,126007000.00,5405200000.00,98.88,106.88,97.91,104.76,6396390.00,634327000.00,5.58,5.58,4.89,5.05,6782250.00,557670000.00,7.61,7.83,6.49,6.79,25362400.00,750072000.00,0.179221,0.182599,0.173242,0.173853,65229300.00,6873590000.00,14.73,15.47,12.85,13.9,59321200.00,868962000.00,15.18,15.28,14.76,14.81,50077000.00,1433430000.00,7.2,7.4,5.83,6.19,87590300.00,707779000.00,34.64,47.85,32.8,43.37,2680510.00,43392300.00,0.293965,0.296601,0.270816,0.278085,6159860.00,2645690000.00,47.05,47.62,46.29,46.43,142065000.00,2466360000.00,308.71,317.56,307.9,310.6,1111650000.00,28998700000.00,206.22,210.64,201.38,205.49,30017500.00,1543820000.00,50.85,51.57,46.34,49.37,17349200.00,758739000.00
8/11/17,3373.82,3679.72,3372.12,3650.62,2021190000.00,55668000000.00,0.565525,0.710585,0.557827,0.654872,43618800.00,1571890000.00,275.88,351.16,275.02,328.24,233971000.00,4548600000.00,91.57,100.27,91.22,98.96,8535500.00,586851000.00,5.6,5.78,5.13,5.54,7567900.00,560241000.00,8.07,8.25,7.45,7.58,24356200.00,794844000.00,0.180175,0.182631,0.177627,0.179307,54059700.00,6910180000.00,15.63,16.36,14.33,14.73,91215900.00,922433000.00,15.16,15.47,15.04,15.17,46330400.00,1431410000.00,5.96,7.81,5.41,7.23,200287000.00,586021000.00,26.46,41.47,26.06,33.64,3202390.00,33143700.00,0.293714,0.299878,0.279191,0.295213,8241000.00,2643420000.00,46.4,47.33,46.4,47.1,137644000.00,2431830000.00,294.5,309.21,294.5,308.86,953576000.00,27657000000.00,200.82,209.11,199.59,205.79,28677400.00,1502990000.00,49.31,51.56,48.93,50.65,8534390.00,735446000.00
8/10/17,3341.84,3453.45,3319.47,3381.28,1515110000.00,55134700000.00,0.535805,0.588071,0.51325,0.566456,16602500.00,1489290000.00,305.21,311.68,274.68,275.95,136637000.00,5031790000.00,85.94,92.18,85.46,91.54,8170850.00,550213000.00,5.24,5.63,5.15,5.6,7501860.00,524375000.00,7.49,8.87,7.2,7.91,39078900.00,737685000.00,0.183168,0.1835,0.180013,0.180399,48162800.00,7023380000.00,12.55,16.99,12.42,15.77,133259000.00,740715000.00,15.4,15.58,15.19,15.19,42596500.00,1453210000.00,3.41,6.36,3.38,5.93,234693000.00,335183000.00,28.84,29.21,26.46,26.46,748370.00,36136200.00,0.278902,0.298721,0.278217,0.294135,11712700.00,2510120000.00,48.05,48.51,46.5,46.5,121661000.00,2517300000.00,296.96,306.59,289.93,295.89,1076820000.00,27882200000.00,199.56,205.54,195.78,200.96,30972000.00,1493200000.00,50.94,51.29,49.47,49.47,9147740.00,759514000.00
8/9/17,3420.4,3422.76,3247.67,3342.47,1468960000.00,56424900000.00,0.547121,0.555125,0.512566,0.543328,13294400.00,1520740000.00,345.28,349.32,298.61,303.89,165032000.00,5691960000.00,86.45,86.89,83.16,85.91,6557630.00,552995000.00,5.38,5.45,4.9,5.27,4960110.00,538244000.00,7.84,7.93,7.33,7.53,15452600.00,771777000.00,0.192527,0.192914,0.180629,0.182947,97805400.00,7382220000.00,11.49,12.63,11.07,12.55,52016000.00,677866000.00,15.87,16.25,15.22,15.38,95728900.00,1497320000.00,3.62,3.68,3.26,3.45,24783900.00,355440000.00,27.96,33.04,26.79,29.24,1128830.00,35034100.00,0.274303,0.281374,0.25687,0.279883,10081100.00,2468730000.00,48.59,50.23,47.16,48.01,253103000.00,2544750000.00,297.63,318.72,276.69,296.03,2638580000.00,27938700000.00,203.74,205.87,193.33,199.21,31657100.00,1524040000.00,51.94,53.34,49.74,50.96,11466600.00,774178000.00
8/8/17,3370.22,3484.85,3345.83,3419.94,1752760000.00,55590300000.00,0.473874,0.55088,0.458992,0.547637,21988500.00,1317150000.00,321.35,386.29,309.61,345.49,274880000.00,5297390000.00,83.13,87.32,83.03,86.51,8050680.00,530677000.00,5.64,5.83,5.04,5.41,6867910.00,564066000.00,7.63,8.34,7.45,7.87,21843100.00,751997000.00,0.179602,0.194391,0.178487,0.192586,180028000.00,6886620000.00,12.64,12.74,10.84,11.5,63155600.00,746010000.00,15.3,15.95,15.23,15.88,88294200.00,1442970000.00,3.15,3.76,3.07,3.61,49778700.00,309766000.00,27.86,28.34,25.22,27.97,521900.00,34067900.00,0.281566,0.304006,0.255855,0.275143,21374100.00,2534090000.00,45.9,49.37,45.79,48.63,205565000.00,2403230000.00,269.1,298.91,266.8,296.77,1502410000.00,25254600000.00,196.58,205.5,194.97,203.84,35117200.00,1470120000.00,50.4,52.64,49.93,51.94,12471600.00,750929000.00
8/7/17,3212.78,3397.68,3180.89,3378.94,1482280000.00,52987300000.00,0.430804,0.491028,0.418088,0.474577,14717700.00,1197430000.00,223.76,373.87,223.76,319.69,346546000.00,3688360000.00,79.2,84.9,78.36,83.05,4506370.00,505097000.00,5.18,5.75,4.62,5.64,7792050.00,518233000.00,6.75,7.71,6.56,7.62,19820000.00,664642000.00,0.179716,0.181847,0.177605,0.179021,58052100.00,6891020000.00,10.03,12.84,9.88,12.65,95630200.00,591790000.00,15.33,15.48,15.17,15.31,59522900.00,1445300000.00,2.7,3.25,2.63,3.15,34417900.00,265138000.00,28.32,30.01,26.7,27.93,456117.00,34625700.00,0.251203,0.286137,0.247398,0.280321,23044000.00,2260820000.00,45.17,46.48,45.12,45.8,106560000.00,2364540000.00,261.24,271.96,256.69,269.18,935727000.00,24511000000.00,189.07,197.91,187.05,197.19,32441600.00,1413570000.00,47.67,50.21,47.24,50.21,12794900.00,710052000.00
8/6/17,3257.61,3293.29,3155.6,3213.94,1105030000.00,53720900000.00,0.40769,0.440193,0.396851,0.431142,6276510.00,1133190000.00,212.18,223.7,203.44,220.66,107606000.00,3497290000.00,79.13,81.21,75.75,79.32,3382890.00,504140000.00,4.32,5.37,4.29,5.21,7075590.00,432028000.00,7.13,7.42,6.68,6.72,12383900.00,701954000.00,0.185398,0.189486,0.180298,0.180444,74161600.00,7108860000.00,,,,,,,15.96,16.34,15.35,15.35,81856700.00,1504680000.00,,,,,,,,,,,,,0.229195,0.248318,0.221731,0.248318,5886540.00,2062750000.00,46.84,47.3,45.1,45.1,147891000.00,2451490000.00,256.42,271.05,252.85,261.57,1482980000.00,24053500000.00,193.71,195,188.43,189.13,25336000.00,1447880000.00,48.57,49.18,47.36,47.83,8254240.00,723258000.00
8/5/17,2897.63,3290.01,2874.83,3252.91,1945700000.00,47778200000.00,0.393176,0.427798,0.364083,0.40798,9091140.00,1092850000.00,231.11,273.04,200.98,213.15,144043000.00,3809330000.00,70.72,80.61,70.72,79.13,4215220.00,450089000.00,3.67,4.57,3.65,4.32,4831480.00,367228000.00,6.6,7.49,6.58,7.12,22170600.00,650402000.00,0.173865,0.187844,0.173267,0.184737,114270000.00,6666640000.00,,,,,,,15.03,15.93,14.98,15.93,98290900.00,1415870000.00,,,,,,,,,,,,,0.224013,0.235452,0.221933,0.228656,7322590.00,2016120000.00,43.49,46.92,43.48,46.86,248320000.00,2275090000.00,222.85,256.51,221.95,256.51,1333000000.00,20900000000.00,186.96,195.55,185.73,193.83,41127900.00,1397060000.00,45.18,49.49,45.18,48.58,12131400.00,672541000.00
8/4/17,2806.93,2899.33,2743.72,2895.89,1002120000.00,46276200000.00,0.332239,0.420252,0.332239,0.391286,20179000.00,923468000.00,362.18,386.93,233.05,233.05,185038000.00,5969720000.00,69.41,71.1,67.85,70.9,4766590.00,441261000.00,3.87,4.13,3.59,3.67,4324800.00,386797000.00,6.04,6.62,5.86,6.61,13083500.00,595242000.00,0.174555,0.176053,0.172224,0.173743,45170000.00,6693120000.00,,,,,,,15.37,15.45,14.94,15.04,51110000.00,1447760000.00,,,,,,,,,,,,,0.227617,0.231129,0.212356,0.22424,7870620.00,2048550000.00,42.89,43.71,42.82,43.45,114810000.00,2243440000.00,225.31,227.62,222.06,223.07,539783000.00,21125600000.00,186.92,189.96,186.13,186.97,28791800.00,1395520000.00,43.36,45.32,42.97,45.12,7794340.00,645208000.00
8/3/17,2709.56,2813.31,2685.14,2804.73,804797000.00,44666400000.00,0.286578,0.336844,0.284765,0.332352,8239810.00,796552000.00,448.49,519.28,364.05,364.05,161518000.00,7392030000.00,65.09,69.85,64.73,69.35,4382480.00,413366000.00,3.54,3.96,3.46,3.84,4766700.00,354471000.00,5.61,6.08,5.53,6.04,9794660.00,552183000.00,0.173218,0.175969,0.17173,0.174612,31479000.00,6639970000.00,,,,,,,14.76,15.48,14.58,15.37,74707900.00,1390050000.00,,,,,,,,,,,,,0.221187,0.242042,0.214465,0.22689,14302400.00,1990690000.00,42.19,43.17,42.13,42.86,95497600.00,2206190000.00,220.18,228.29,219.89,225.34,557217000.00,20640100000.00,183.17,189.19,180.28,186.99,25612400.00,1367150000.00,43.8,44.31,43.23,43.36,8262040.00,651543000.00
8/2/17,2727.13,2762.53,2668.59,2710.67,1094950000.00,44950800000.00,0.290135,0.293039,0.272032,0.286116,3439800.00,806440000.00,382.38,756.93,309.33,452.66,416207000.00,6302360000.00,50.73,70.3,49.78,64.93,3277460.00,321857000.00,3.02,3.6,2.96,3.51,3739710.00,302169000.00,5.91,6,5.4,5.57,9212420.00,582364000.00,0.177531,0.179655,0.171618,0.173113,53441400.00,6805300000.00,,,,,,,14.6,15.11,14.41,14.77,81127100.00,1374450000.00,,,,,,,,,,,,,0.181929,0.223149,0.181929,0.219719,14489000.00,1637360000.00,43.07,43.21,42.07,42.13,103557000.00,2251650000.00,227.01,229.51,218.12,219.95,632606000.00,21275200000.00,185.16,186.24,181.42,182.93,19076200.00,1381630000.00,44.08,44.78,42.78,43.63,8111580.00,655515000.00
8/1/17,2871.3,2921.35,2685.61,2718.26,1324670000.00,47321800000.00,0.256665,0.296267,0.249623,0.29022,5169910.00,713408000.00,294.6,426.11,210.38,380.01,65988800.00,,65.98,66.14,41.09,52.44,261126.00,416441000.00,2.77,3.11,2.61,3.01,3257400.00,277390000.00,5.02,5.98,4.94,5.92,12038300.00,494159000.00,0.168024,0.178332,0.166124,0.177053,119957000.00,6440860000.00,,,,,,,14.02,14.7,13.85,14.57,86270500.00,1319170000.00,,,,,,,,,,,,,0.165605,0.181925,0.162108,0.181054,3956940.00,1490440000.00,43.02,43.77,41.09,43.04,203656000.00,2248110000.00,204.69,227.74,204.69,226.77,1585330000.00,19179100000.00,179.2,186.23,177.26,184.75,34656300.00,1336810000.00,39.88,45.04,39.81,44.15,17363300.00,592886000.00
7/31/17,2763.24,2889.62,2720.61,2875.34,860575000.00,45535800000.00,0.255064,0.25981,0.245768,0.254732,2563820.00,708959000.00,346.36,347.82,266.19,294.46,1075960.00,,61.29,66.64,57.91,66.14,1578510.00,386447000.00,2.74,2.87,2.62,2.78,2651760.00,273812000.00,4.84,5.13,4.66,5,8754770.00,476325000.00,0.16505,0.169535,0.162002,0.167386,57273800.00,6326860000.00,,,,,,,13.78,14.14,13.55,14,44660400.00,1295940000.00,,,,,,,,,,,,,0.160815,0.167028,0.159838,0.165068,2892660.00,1447330000.00,40.34,44.03,38.95,43.02,240821000.00,2107540000.00,197.41,203.87,193.41,203.87,569414000.00,18492000000.00,173.15,180.05,171.76,178.51,29249300.00,1291390000.00,39.67,40.68,38.94,39.84,13138500.00,589540000.00
7/30/17,2724.39,2758.53,2644.85,2757.18,705943000.00,44890700000.00,0.277339,0.279401,0.252831,0.254785,3165840.00,770872000.00,385.14,385.14,316.25,345.66,606695.00,,65.08,65.16,61.26,61.52,2147470.00,409831000.00,2.87,2.93,2.72,2.72,1530680.00,286809000.00,5.2,5.2,4.75,4.85,8457590.00,511780000.00,0.169494,0.170411,0.164094,0.165082,40621700.00,6497250000.00,,,,,,,14.33,14.41,13.76,13.81,37797400.00,1347810000.00,,,,,,,,,,,,,0.170664,0.173171,0.160306,0.1605,2475570.00,1535980000.00,41.18,41.82,40.06,40.42,75746700.00,2150970000.00,206.74,208.54,196.15,197.98,596234000.00,19360900000.00,185.45,187.95,172.47,172.82,25327200.00,1382710000.00,43.95,43.95,39.55,39.62,11709500.00,652927000.00
