Date,Open,High,Low,Close,Volume,Market Cap
8/21/16,0.02054,0.021267,0.019723,0.020555,17146.00,2013740.00
8/20/16,0.020733,0.022651,0.019495,0.020357,36074.00,2032670.00
8/19/16,0.02468,0.024977,0.019231,0.020717,68362.00,2419540.00
8/18/16,0.02736,0.027938,0.02085,0.02399,121468.00,2682320.00
8/17/16,0.02831,0.030283,0.024678,0.027411,153193.00,2775420.00
8/16/16,0.023893,0.031045,0.022763,0.028699,218752.00,2342370.00
8/15/16,0.024023,0.027224,0.019404,0.024511,221564.00,2355090.00
8/14/16,0.014405,0.033588,0.013431,0.02396,603562.00,1412140.00
8/13/16,0.011171,0.016318,0.008483,0.014405,156217.00,1095050.00
8/12/16,0.013826,0.013897,0.009226,0.011175,48504.00,
