btc_market_price(t-1);btc_market_price(t-2);btc_market_price(t-3);btc_market_price(t-4);btc_market_price(t-5);btc_market_price(t-6);btc_market_price(t-7);btc_market_price(t-8);btc_market_price(t-9);btc_market_price(t-10);btc_hash_rate(t-1);btc_hash_rate(t-2);btc_hash_rate(t-3);btc_hash_rate(t-4);btc_hash_rate(t-5);btc_hash_rate(t-6);btc_hash_rate(t-7);btc_hash_rate(t-8);btc_hash_rate(t-9);btc_hash_rate(t-10);btc_hash_rate(t-11);btc_hash_rate(t-12);btc_hash_rate(t-13);btc_hash_rate(t-14);btc_hash_rate(t-15);btc_hash_rate(t-16);btc_hash_rate(t-17);btc_hash_rate(t-18);btc_hash_rate(t-19);btc_hash_rate(t-20);btc_miners_revenue(t-1);btc_miners_revenue(t-2);btc_miners_revenue(t-3);btc_miners_revenue(t-4);btc_miners_revenue(t-5);btc_miners_revenue(t-6);btc_miners_revenue(t-7);btc_miners_revenue(t-8);btc_miners_revenue(t-9);btc_miners_revenue(t-10);btc_estimated_transaction_volume_usd(t-1);btc_estimated_transaction_volume_usd(t-2);btc_estimated_transaction_volume_usd(t-3);btc_estimated_transaction_volume_usd(t-4);btc_estimated_transaction_volume_usd(t-5);btc_estimated_transaction_volume_usd(t-6);btc_estimated_transaction_volume_usd(t-7);btc_estimated_transaction_volume_usd(t-8);btc_estimated_transaction_volume_usd(t-9);btc_estimated_transaction_volume_usd(t-10);btc_market_price(t)
920.45;895.8;903.85;822.21;826.3;785.22;894.18;896.83;994.67;1023.14;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2562350.13;2147763.14;2195140.27;2210932.65;2589949.67;2463610.66;2479403.04;2589949.67;2189332.11;2112242.96;2451435.26;2127660.79;2173914.28;2050571.63;1981473.3;2095396.75;1969902.99;1808883.99;1716577.71;1577154.54;1522759.64;1548900.0;1583004.57;1773876.0;2141405.0;206063844.5;234505943.29;292157921.61;159034173.05;256962364.99;389299060.47;267769180.27;310258543.04;524577602.08;340688236.31;922.07
922.07;920.45;895.8;903.85;822.21;826.3;785.22;894.18;896.83;994.67;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2562350.13;2147763.14;2195140.27;2210932.65;2589949.67;2463610.66;2479403.04;2589949.67;2189332.11;2112242.96;2451435.26;2127660.79;2173914.28;2050571.63;1639777.0;2095396.75;1969902.99;1808883.99;1716577.71;1577154.54;1522759.64;1548900.0;1583004.57;1773876.0;198400469.24;206063844.5;234505943.29;292157921.61;159034173.05;256962364.99;389299060.47;267769180.27;310258543.04;524577602.08;893.05
893.05;922.07;920.45;895.8;903.85;822.21;826.3;785.22;894.18;896.83;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2562350.13;2147763.14;2195140.27;2210932.65;2589949.67;2463610.66;2479403.04;2589949.67;2189332.11;2112242.96;2451435.26;2127660.79;2173914.28;1721632.5;1639777.0;2095396.75;1969902.99;1808883.99;1716577.71;1577154.54;1522759.64;1548900.0;1583004.57;271755757.08;198400469.24;206063844.5;234505943.29;292157921.61;159034173.05;256962364.99;389299060.47;267769180.27;310258543.04;919.28
919.28;893.05;922.07;920.45;895.8;903.85;822.21;826.3;785.22;894.18;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2562350.13;2147763.14;2195140.27;2210932.65;2589949.67;2463610.66;2479403.04;2589949.67;2189332.11;2112242.96;2451435.26;2127660.79;1976661.18;1721632.5;1639777.0;2095396.75;1969902.99;1808883.99;1716577.71;1577154.54;1522759.64;1548900.0;172944033.55;271755757.08;198400469.24;206063844.5;234505943.29;292157921.61;159034173.05;256962364.99;389299060.47;267769180.27;915.93
915.93;919.28;893.05;922.07;920.45;895.8;903.85;822.21;826.3;785.22;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2562350.13;2147763.14;2195140.27;2210932.65;2589949.67;2463610.66;2479403.04;2589949.67;2189332.11;2112242.96;2451435.26;1944065.48;1976661.18;1721632.5;1639777.0;2095396.75;1969902.99;1808883.99;1716577.71;1577154.54;1522759.64;130997412.19;172944033.55;271755757.08;198400469.24;206063844.5;234505943.29;292157921.61;159034173.05;256962364.99;389299060.47;964.71
964.71;915.93;919.28;893.05;922.07;920.45;895.8;903.85;822.21;826.3;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2562350.13;2147763.14;2195140.27;2210932.65;2589949.67;2463610.66;2479403.04;2589949.67;2189332.11;2112242.96;1817471.16;1944065.48;1976661.18;1721632.5;1639777.0;2095396.75;1969902.99;1808883.99;1716577.71;1577154.54;219553619.75;130997412.19;172944033.55;271755757.08;198400469.24;206063844.5;234505943.29;292157921.61;159034173.05;256962364.99;1007.61
1007.61;964.71;915.93;919.28;893.05;922.07;920.45;895.8;903.85;822.21;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2562350.13;2147763.14;2195140.27;2210932.65;2589949.67;2463610.66;2479403.04;2589949.67;2189332.11;2047540.5;1817471.16;1944065.48;1976661.18;1721632.5;1639777.0;2095396.75;1969902.99;1808883.99;1716577.71;208080409.8;219553619.75;130997412.19;172944033.55;271755757.08;198400469.24;206063844.5;234505943.29;292157921.61;159034173.05;1031.0
1031.0;1007.61;964.71;915.93;919.28;893.05;922.07;920.45;895.8;903.85;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2562350.13;2147763.14;2195140.27;2210932.65;2589949.67;2463610.66;2479403.04;2589949.67;1935046.35;2047540.5;1817471.16;1944065.48;1976661.18;1721632.5;1639777.0;2095396.75;1969902.99;1808883.99;219852279.34;208080409.8;219553619.75;130997412.19;172944033.55;271755757.08;198400469.24;206063844.5;234505943.29;292157921.61;1024.01
1024.01;1031.0;1007.61;964.71;915.93;919.28;893.05;922.07;920.45;895.8;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2562350.13;2147763.14;2195140.27;2210932.65;2589949.67;2463610.66;2479403.04;1694793.75;1935046.35;2047540.5;1817471.16;1944065.48;1976661.18;1721632.5;1639777.0;2095396.75;1969902.99;218667131.44;219852279.34;208080409.8;219553619.75;130997412.19;172944033.55;271755757.08;198400469.24;206063844.5;234505943.29;1052.38
1052.38;1024.01;1031.0;1007.61;964.71;915.93;919.28;893.05;922.07;920.45;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2562350.13;2147763.14;2195140.27;2210932.65;2589949.67;2463610.66;2002536.9;1694793.75;1935046.35;2047540.5;1817471.16;1944065.48;1976661.18;1721632.5;1639777.0;2095396.75;268446935.56;218667131.44;219852279.34;208080409.8;219553619.75;130997412.19;172944033.55;271755757.08;198400469.24;206063844.5;999.1
999.1;1052.38;1024.01;1031.0;1007.61;964.71;915.93;919.28;893.05;922.07;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2562350.13;2147763.14;2195140.27;2210932.65;2589949.67;1914816.0;2002536.9;1694793.75;1935046.35;2047540.5;1817471.16;1944065.48;1976661.18;1721632.5;1639777.0;295832936.52;268446935.56;218667131.44;219852279.34;208080409.8;219553619.75;130997412.19;172944033.55;271755757.08;198400469.24;1000.6
1000.6;999.1;1052.38;1024.01;1031.0;1007.61;964.71;915.93;919.28;893.05;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2562350.13;2147763.14;2195140.27;2210932.65;1790373.94;1914816.0;2002536.9;1694793.75;1935046.35;2047540.5;1817471.16;1944065.48;1976661.18;1721632.5;116833030.14;295832936.52;268446935.56;218667131.44;219852279.34;208080409.8;219553619.75;130997412.19;172944033.55;271755757.08;1011.78
1011.78;1000.6;999.1;1052.38;1024.01;1031.0;1007.61;964.71;915.93;919.28;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2562350.13;2147763.14;2195140.27;2198282.4;1790373.94;1914816.0;2002536.9;1694793.75;1935046.35;2047540.5;1817471.16;1944065.48;1976661.18;230076645.46;116833030.14;295832936.52;268446935.56;218667131.44;219852279.34;208080409.8;219553619.75;130997412.19;172944033.55;1035.21
1035.21;1011.78;1000.6;999.1;1052.38;1024.01;1031.0;1007.61;964.71;915.93;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2562350.13;2147763.14;2071526.4;2198282.4;1790373.94;1914816.0;2002536.9;1694793.75;1935046.35;2047540.5;1817471.16;1944065.48;216881376.3;230076645.46;116833030.14;295832936.52;268446935.56;218667131.44;219852279.34;208080409.8;219553619.75;130997412.19;1056.64
1056.64;1035.21;1011.78;1000.6;999.1;1052.38;1024.01;1031.0;1007.61;964.71;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2562350.13;2102643.2;2071526.4;2198282.4;1790373.94;1914816.0;2002536.9;1694793.75;1935046.35;2047540.5;1817471.16;177697930.52;216881376.3;230076645.46;116833030.14;295832936.52;268446935.56;218667131.44;219852279.34;208080409.8;219553619.75;1084.76
1084.76;1056.64;1035.21;1011.78;1000.6;999.1;1052.38;1024.01;1031.0;1007.61;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2528855.36;2121402.4;2102643.2;2071526.4;2198282.4;1790373.94;1914816.0;2002536.9;1694793.75;1935046.35;2047540.5;194658608.62;177697930.52;216881376.3;230076645.46;116833030.14;295832936.52;268446935.56;218667131.44;219852279.34;208080409.8;1123.22
1123.22;1084.76;1056.64;1035.21;1011.78;1000.6;999.1;1052.38;1024.01;1031.0;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2796813.55;2084941.35;2121402.4;2102643.2;2071526.4;2198282.4;1790373.94;1914816.0;2002536.9;1694793.75;1935046.35;223493550.83;194658608.62;177697930.52;216881376.3;230076645.46;116833030.14;295832936.52;268446935.56;218667131.44;219852279.34;1174.87
1174.87;1123.22;1084.76;1056.64;1035.21;1011.78;1000.6;999.1;1052.38;1024.01;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2646087.07;2628973.5;2084941.35;2121402.4;2102643.2;2071526.4;2198282.4;1790373.94;1914816.0;2002536.9;1694793.75;377500126.85;223493550.83;194658608.62;177697930.52;216881376.3;230076645.46;116833030.14;295832936.52;268446935.56;218667131.44;1175.05
1175.05;1174.87;1123.22;1084.76;1056.64;1035.21;1011.78;1000.6;999.1;1052.38;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2914045.25;2725922.6;2628973.5;2084941.35;2121402.4;2102643.2;2071526.4;2198282.4;1790373.94;1914816.0;2002536.9;199679377.84;377500126.85;223493550.83;194658608.62;177697930.52;216881376.3;230076645.46;116833030.14;295832936.52;268446935.56;1187.57
1187.57;1175.05;1174.87;1123.22;1084.76;1056.64;1035.21;1011.78;1000.6;999.1;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;3031276.96;2451281.25;2725922.6;2628973.5;2084941.35;2121402.4;2102643.2;2071526.4;2198282.4;1790373.94;1914816.0;254779003.31;199679377.84;377500126.85;223493550.83;194658608.62;177697930.52;216881376.3;230076645.46;116833030.14;295832936.52;1259.41
1259.41;1187.57;1175.05;1174.87;1123.22;1084.76;1056.64;1035.21;1011.78;1000.6;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2715269.05;2702443.5;2451281.25;2725922.6;2628973.5;2084941.35;2121402.4;2102643.2;2071526.4;2198282.4;1790373.94;434381700.81;254779003.31;199679377.84;377500126.85;223493550.83;194658608.62;177697930.52;216881376.3;230076645.46;116833030.14;1267.03
1267.03;1259.41;1187.57;1175.05;1174.87;1123.22;1084.76;1056.64;1035.21;1011.78;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2930146.46;2317878.0;2702443.5;2451281.25;2725922.6;2628973.5;2084941.35;2121402.4;2102643.2;2071526.4;2198282.4;257999763.72;434381700.81;254779003.31;199679377.84;377500126.85;223493550.83;194658608.62;177697930.52;216881376.3;230076645.46;1275.2
1275.2;1267.03;1259.41;1187.57;1175.05;1174.87;1123.22;1084.76;1056.64;1035.21;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;3320832.65;2484820.8;2317878.0;2702443.5;2451281.25;2725922.6;2628973.5;2084941.35;2121402.4;2102643.2;2071526.4;292399611.76;257999763.72;434381700.81;254779003.31;199679377.84;377500126.85;223493550.83;194658608.62;177697930.52;216881376.3;1157.39
1157.39;1275.2;1267.03;1259.41;1187.57;1175.05;1174.87;1123.22;1084.76;1056.64;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;3262229.72;2250201.3;2484820.8;2317878.0;2702443.5;2451281.25;2725922.6;2628973.5;2084941.35;2121402.4;2102643.2;301922502.86;292399611.76;257999763.72;434381700.81;254779003.31;199679377.84;377500126.85;223493550.83;194658608.62;177697930.52;1098.62
1098.62;1157.39;1275.2;1267.03;1259.41;1187.57;1175.05;1174.87;1123.22;1084.76;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2832474.91;2329338.9;2250201.3;2484820.8;2317878.0;2702443.5;2451281.25;2725922.6;2628973.5;2084941.35;2121402.4;300514966.41;301922502.86;292399611.76;257999763.72;434381700.81;254779003.31;199679377.84;377500126.85;223493550.83;194658608.62;1227.49
1227.49;1098.62;1157.39;1275.2;1267.03;1259.41;1187.57;1175.05;1174.87;1123.22;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;3066886.63;2509817.7;2329338.9;2250201.3;2484820.8;2317878.0;2702443.5;2451281.25;2725922.6;2628973.5;2084941.35;213603425.36;300514966.41;301922502.86;292399611.76;257999763.72;434381700.81;254779003.31;199679377.84;377500126.85;223493550.83;1245.37
1245.37;1227.49;1098.62;1157.39;1275.2;1267.03;1259.41;1187.57;1175.05;1174.87;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;3043000.84;2657111.6;2509817.7;2329338.9;2250201.3;2484820.8;2317878.0;2702443.5;2451281.25;2725922.6;2628973.5;340925457.3;213603425.36;300514966.41;301922502.86;292399611.76;257999763.72;434381700.81;254779003.31;199679377.84;377500126.85;1180.95
1180.95;1245.37;1227.49;1098.62;1157.39;1275.2;1267.03;1259.41;1187.57;1175.05;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;2623276.59;2470016.0;2657111.6;2509817.7;2329338.9;2250201.3;2484820.8;2317878.0;2702443.5;2451281.25;2725922.6;498470434.73;340925457.3;213603425.36;300514966.41;301922502.86;292399611.76;257999763.72;434381700.81;254779003.31;199679377.84;952.23
952.23;1180.95;1245.37;1227.49;1098.62;1157.39;1275.2;1267.03;1259.41;1187.57;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;3063987.06;1983179.8;2470016.0;2657111.6;2509817.7;2329338.9;2250201.3;2484820.8;2317878.0;2702443.5;2451281.25;358857764.26;498470434.73;340925457.3;213603425.36;300514966.41;301922502.86;292399611.76;257999763.72;434381700.81;254779003.31;1049.08
1049.08;952.23;1180.95;1245.37;1227.49;1098.62;1157.39;1275.2;1267.03;1259.41;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;3105959.48;1948540.0;1983179.8;2470016.0;2657111.6;2509817.7;2329338.9;2250201.3;2484820.8;2317878.0;2702443.5;302711967.0;358857764.26;498470434.73;340925457.3;213603425.36;300514966.41;301922502.86;292399611.76;257999763.72;434381700.81;1028.73
1028.73;1049.08;952.23;1180.95;1245.37;1227.49;1098.62;1157.39;1275.2;1267.03;3807236.88;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2959055.99;2248010.7;1948540.0;1983179.8;2470016.0;2657111.6;2509817.7;2329338.9;2250201.3;2484820.8;2317878.0;378214892.38;302711967.0;358857764.26;498470434.73;340925457.3;213603425.36;300514966.41;301922502.86;292399611.76;257999763.72;941.92
941.92;1028.73;1049.08;952.23;1180.95;1245.37;1227.49;1098.62;1157.39;1275.2;4161948.39;3807236.88;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;3546669.95;2189770.8;2248010.7;1948540.0;1983179.8;2470016.0;2657111.6;2509817.7;2329338.9;2250201.3;2484820.8;393959388.24;378214892.38;302711967.0;358857764.26;498470434.73;340925457.3;213603425.36;300514966.41;301922502.86;292399611.76;956.79
956.79;941.92;1028.73;1049.08;952.23;1180.95;1245.37;1227.49;1098.62;1157.39;3925474.05;4161948.39;3807236.88;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;3189904.33;2046573.52;2189770.8;2248010.7;1948540.0;1983179.8;2470016.0;2657111.6;2509817.7;2329338.9;2250201.3;225668754.0;393959388.24;378214892.38;302711967.0;358857764.26;498470434.73;340925457.3;213603425.36;300514966.41;301922502.86;1046.13
1046.13;956.79;941.92;1028.73;1049.08;952.23;1180.95;1245.37;1227.49;1098.62;3665352.27;3925474.05;4161948.39;3807236.88;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;3330515.74;2192722.65;2046573.52;2189770.8;2248010.7;1948540.0;1983179.8;2470016.0;2657111.6;2509817.7;2329338.9;427464477.24;225668754.0;393959388.24;378214892.38;302711967.0;358857764.26;498470434.73;340925457.3;213603425.36;300514966.41;1037.9
1037.9;1046.13;956.79;941.92;1028.73;1049.08;952.23;1180.95;1245.37;1227.49;4073274.03;3665352.27;3925474.05;4161948.39;3807236.88;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;3242870.59;2262000.0;2192722.65;2046573.52;2189770.8;2248010.7;1948540.0;1983179.8;2470016.0;2657111.6;2509817.7;338050783.41;427464477.24;225668754.0;393959388.24;378214892.38;302711967.0;358857764.26;498470434.73;340925457.3;213603425.36;1086.93
1086.93;1037.9;1046.13;956.79;941.92;1028.73;1049.08;952.23;1180.95;1245.37;3278488.86;4073274.03;3665352.27;3925474.05;4161948.39;3807236.88;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;3045669.0;1942180.5;2262000.0;2192722.65;2046573.52;2189770.8;2248010.7;1948540.0;1983179.8;2470016.0;2657111.6;275462685.09;338050783.41;427464477.24;225668754.0;393959388.24;378214892.38;302711967.0;358857764.26;498470434.73;340925457.3;1141.81
1141.81;1086.93;1037.9;1046.13;956.79;941.92;1028.73;1049.08;952.23;1180.95;4371318.47;3278488.86;4073274.03;3665352.27;3925474.05;4161948.39;3807236.88;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;3637273.77;2669294.6;1942180.5;2262000.0;2192722.65;2046573.52;2189770.8;2248010.7;1948540.0;1983179.8;2470016.0;352832392.71;275462685.09;338050783.41;427464477.24;225668754.0;393959388.24;378214892.38;302711967.0;358857764.26;498470434.73;1133.08
1133.08;1141.81;1086.93;1037.9;1046.13;956.79;941.92;1028.73;1049.08;952.23;4023599.96;4371318.47;3278488.86;4073274.03;3665352.27;3925474.05;4161948.39;3807236.88;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;3900209.23;2485786.8;2669294.6;1942180.5;2262000.0;2192722.65;2046573.52;2189770.8;2248010.7;1948540.0;1983179.8;366491387.36;352832392.71;275462685.09;338050783.41;427464477.24;225668754.0;393959388.24;378214892.38;302711967.0;358857764.26;1190.45
1190.45;1133.08;1141.81;1086.93;1037.9;1046.13;956.79;941.92;1028.73;1049.08;4023599.96;4023599.96;4371318.47;3278488.86;4073274.03;3665352.27;3925474.05;4161948.39;3807236.88;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;3352427.03;2599338.0;2485786.8;2669294.6;1942180.5;2262000.0;2192722.65;2046573.52;2189770.8;2248010.7;1948540.0;387791486.37;366491387.36;352832392.71;275462685.09;338050783.41;427464477.24;225668754.0;393959388.24;378214892.38;302711967.0;1208.8
1208.8;1190.45;1133.08;1141.81;1086.93;1037.9;1046.13;956.79;941.92;1028.73;3949088.85;4023599.96;4023599.96;4371318.47;3278488.86;4073274.03;3665352.27;3925474.05;4161948.39;3807236.88;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;3440072.18;2532236.55;2599338.0;2485786.8;2669294.6;1942180.5;2262000.0;2192722.65;2046573.52;2189770.8;2248010.7;221823326.33;387791486.37;366491387.36;352832392.71;275462685.09;338050783.41;427464477.24;225668754.0;393959388.24;378214892.38;1226.62
1226.62;1208.8;1190.45;1133.08;1141.81;1086.93;1037.9;1046.13;956.79;941.92;4147785.14;3949088.85;4023599.96;4023599.96;4371318.47;3278488.86;4073274.03;3665352.27;3925474.05;4161948.39;3807236.88;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;3069265.85;2769337.4;2532236.55;2599338.0;2485786.8;2669294.6;1942180.5;2262000.0;2192722.65;2046573.52;2189770.8;356178072.39;221823326.33;387791486.37;366491387.36;352832392.71;275462685.09;338050783.41;427464477.24;225668754.0;393959388.24;1180.02
1180.02;1226.62;1208.8;1190.45;1133.08;1141.81;1086.93;1037.9;1046.13;956.79;3287972.01;4147785.14;3949088.85;4023599.96;4023599.96;4371318.47;3278488.86;4073274.03;3665352.27;3925474.05;4161948.39;3807236.88;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;3252505.6;2072006.75;2769337.4;2532236.55;2599338.0;2485786.8;2669294.6;1942180.5;2262000.0;2192722.65;2046573.52;295378008.23;356178072.39;221823326.33;387791486.37;366491387.36;352832392.71;275462685.09;338050783.41;427464477.24;225668754.0;1184.88
1184.88;1180.02;1226.62;1208.8;1190.45;1133.08;1141.81;1086.93;1037.9;1046.13;3909321.05;3287972.01;4147785.14;3949088.85;4023599.96;4023599.96;4371318.47;3278488.86;4073274.03;3665352.27;3925474.05;4161948.39;3807236.88;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;3252505.6;2416965.0;2072006.75;2769337.4;2532236.55;2599338.0;2485786.8;2669294.6;1942180.5;2262000.0;2192722.65;277386308.86;295378008.23;356178072.39;221823326.33;387791486.37;366491387.36;352832392.71;275462685.09;338050783.41;427464477.24;1205.63
1205.63;1184.88;1180.02;1226.62;1208.8;1190.45;1133.08;1141.81;1086.93;1037.9;3572756.98;3909321.05;3287972.01;4147785.14;3949088.85;4023599.96;4023599.96;4371318.47;3278488.86;4073274.03;3665352.27;3925474.05;4161948.39;3807236.88;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;3573175.17;2278752.4;2416965.0;2072006.75;2769337.4;2532236.55;2599338.0;2485786.8;2669294.6;1942180.5;2262000.0;350736258.01;277386308.86;295378008.23;356178072.39;221823326.33;387791486.37;366491387.36;352832392.71;275462685.09;338050783.41;1217.93
1217.93;1205.63;1184.88;1180.02;1226.62;1208.8;1190.45;1133.08;1141.81;1086.93;3702204.7;3572756.98;3909321.05;3287972.01;4147785.14;3949088.85;4023599.96;4023599.96;4371318.47;3278488.86;4073274.03;3665352.27;3925474.05;4161948.39;3807236.88;3216051.03;3712647.14;3504460.26;3573175.17;3550270.2;2444373.75;2278752.4;2416965.0;2072006.75;2769337.4;2532236.55;2599338.0;2485786.8;2669294.6;1942180.5;318007414.48;350736258.01;277386308.86;295378008.23;356178072.39;221823326.33;387791486.37;366491387.36;352832392.71;275462685.09;1258.36
